Image_Name,Orig_Image_Name,Category,Alt,Type,Caption,URL_Image,URL_Info
image_0293,war03085.png,Warfare: World War II,Atomic blast-5 seconds after explosion at Bikini.,20th c American Photography,AMERICAN | Atomic blast-5 seconds after explosion at Bikini. | | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=25,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=293
image_0294,berh5688.png,Warfare: World War II,"Mushroom cloud of atomic bomb dropped on Hiroshima, Japan, 6 August 1945.",20th c American Military Photography,"""AMERICAN Anonymous |Mushroom cloud of atomic bomb dropped on Hiroshima, Japan, 6 August 1945. | 1945 | American | Military | Â©Kathleen Cohen | berh5688""",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=25,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=294
image_0295,war03086.png,Warfare: World War II,WWII. Hiroshima after atomic blast.,20th c Japanese Industrial Topographical View,JAPANESE MODERN| WWII. Hiroshima after atomic blast. | 1945 | Japanese |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=25,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=295
image_0296,berh5691.png,Warfare: World War II,Hiroshima after atomic bomb. View of Promotion of Industry building with river.,20th c American Documentary Photography,AMERICAN Anonymous |Hiroshima after atomic bomb. View of Promotion of Industry building with river. | 1945 | American | Documentary | Â©Kathleen Cohen | berh5691,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=25,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=296
image_0297,berh5690.png,Warfare: World War II,"Victims of the atomic bomb dropped on Hiroshima, Japan, 6 August 1945.",20th c American Documentary Photography,"""AMERICAN Anonymous |Victims of the atomic bomb dropped on Hiroshima, Japan, 6 August 1945. | 1945 | American | Documentary | Â©Kathleen Cohen | berh5690""",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=25,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=297
image_0298,20s06007.png,Warfare: World War II,Hiroshima.,20th c American Expressionist Sculpture,NAKIAN Reuben | Hiroshima. | 1965-1966 | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=25,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=298
image_0299,rus02101.png,Warfare: World War II,Beating Swords into Plowshares.,20th c Russian Social Realist Sculpture,SOVIET | Beating Swords into Plowshares. | c. 1971 | Russian | Social Realist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=25,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=299
image_0300,bost1648.png,Warfare: World War II,Conference de Paris 1946 (Paris Peace Conference medal). Reverse.,20th c French Art Deco Metalwork,COCHET Robert | Conference de Paris 1946 (Paris Peace Conference medal). Reverse. | 1946 | French | Art Deco | Â©Kathleen Cohen | bost1648,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=301
image_0301,bost1647.png,Warfare: World War II,Conference de Paris 1946 (Paris Peace Conference medal). Obverse.,20th c French Art Deco Metalwork,COCHET Robert | Conference de Paris 1946 (Paris Peace Conference medal). Obverse. | 1946 | French | Art Deco | Â©Kathleen Cohen | bost1647,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=302
image_0302,rush7026.png,Warfare: World War II,Praise for Fallen Heroes.,20th c Russian Social Realist Painting,BOGORODSKY Fyodor | Praise for Fallen Heroes. | 1945 | Russian | Socialist Realist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=303
image_0303,war03074.png,Warfare: World War II,WWII. Pictures of 1800 Italian Partisans killed by the Nazis.,20th c Italian People,ITALIAN | WWII. Pictures of 1800 Italian Partisans killed by the Nazis. | c. 1945-1950 | Italian |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=304
image_0304,war01073.png,Warfare: World War II,WWII Normandy German Cemetery near Mr. St. Michel.,20th c French Beaux-Arts Sculpture,GERMAN | WWII Normandy German Cemetery near Mr. St. Michel. || French | Beaux-Arts,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=305
image_0305,war03069.png,Warfare: World War II,WWII. American Cemetery Draguignan.,20th c American Sculpture,AMERICAN | WWII. American Cemetery Draguignan. | c. 1945-1950 | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=306
image_0306,rus01081.png,Warfare: World War II,Monument to Battle of Stalingrad in WW II.,20th c Russian Soviet Sculpture,VUCHETICH | Monument to Battle of Stalingrad in WW II. | 1964 | Russian | Soviet Monumental,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=307
image_0307,rus01080.png,Warfare: World War II,Monument to Battle of Stalingrad in WW II. Detail.,20th c Russian Soviet Sculpture,VUCHETICH | Monument to Battle of Stalingrad in WW II. Detail. | 1964 | Russian | Soviet Monumental,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=308
image_0308,euh07065.png,Warfare: World War II,Monument to Russian Soldier.,20th c Polish Sculpture,COMMUNIST | Monument to Russian Soldier. | c. 1950 | Polish |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=309
image_0309,war01066.png,Warfare: World War II,Russian War Memorial.,20th c Russian Social Realist Sculpture,RUSSIAN | Russian War Memorial. | 1945-1955 | Russian | Social Reaist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=310
image_0310,war01064.png,Warfare: World War II,WW II Ranger Monument and Nazi gun emplacement.,20th c American Expressionist Sculpture,AMERICAN | Ranger Monument. | c. 1950-1970 | American | Expressionist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=311
image_0311,war03067.png,Warfare: World War II,WWII. Normandy Pointe du Hoc Rangers Monument.,20th c American Sculpture,AMERICAN | WWII. Normandy Pointe du Hoc Rangers Monument. | 1944 | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=26,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=312
image_0312,war03073.png,Warfare: World War II,WWII. Normandy German Cemetery near Mr. St. Michel.,20th c German Architecture,GERMAN | WWII. Normandy German Cemetery near Mr. St. Michel. | c. 1945-1950 | German |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=313
image_0313,war01069.png,Warfare: World War II,WWII American War Monument.,20th c American Art Deco Sculpture,AMERICAN | WWII American War Monument. || American | Art Deco,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=314
image_0314,war03075.png,Warfare: World War II,WWII. Normandy American Cemetery at Omaha Beach.,20th c American Environment,AMERICAN | WWII. Normandy American Cemetery at Omaha Beach. | c. 1945-1950 | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=315
image_0315,war01063.png,Warfare: World War II,American Cemetery.,20th c American Environment,COHEN Kathleen | American Cemetery. | | |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=316
image_0316,war03076.png,Warfare: World War II,WWII. Tolerance Poster August 1944 from Institute for American Democracy.,20th c American Graphic Design,AMERICAN | WWII. Tolerance Poster August 1944 from Institute for American Democracy. | 1944 | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=317
image_0317,war01077.png,Warfare: World War II,Monument to the Bombing of Dresden.,20th c German Constructivist Sculpture,PRESS Friedrich | Monument to the Bombing of Dresden. | 1945 | German | Constructivist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=318
image_0318,jud02099.png,Warfare: World War II,Monument to the Jews of Halberstadt.,20th c German Judaic Sculpture,GERMAN | Monument to the Jews of Halberstadt. | 1992 | German | Judaic,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=319
image_0319,euh07056.png,Warfare: World War II,Monument to Warsaw Uprising of 1944.,20th c Polish Sculpture,POLISH | Monument to Warsaw Uprising of 1944. | c. 1960-1970 | Polish |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=320
image_0320,20s05079.png,Warfare: World War II,Fallen Warrior.,20th c British Figurative Abstraction Sculpture,MOORE Henry Spencer | Fallen Warrior. | 1956-1957 | British | Figurative Abstraction,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=321
image_0321,20s05062.png,Warfare: World War II,Warrior (large).,20th c Italian Expressionist Sculpture,MARINI Marino | Warrior (large). | c. 1950-1970 | Italian | Expressionist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=322
image_0322,berh5625.png,Warfare: World War II,Enigma machine.,20th c German Industrial Arts,GERMAN Anonymous |Enigma machine. | 1937 | German || Â©Kathleen Cohen | berh5625,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=323
image_0323,berh5610.png,Warfare: World War II,The limousine of the FÃ¼hrer.,20th c German Nazi Applied Arts,TIPP & CO. |The limousine of the FÃ¼hrer. | c. 1940 | German | Nazi | Â©Kathleen Cohen | berh5610,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=27,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=324
image_0324,berh5594.png,Warfare: World War II,Unbeugsamer Glaube u. fanatischer Siegeswille fÃ¼hrten zum 30 Januar 1933.,20th c German Nazi Graphic Design,NAZI Anonymous |Unbeugsamer Glaube u. fanatischer Siegeswille fÃ¼hrten zum 30 Januar 1933. | 1933 | German | Nazi | Â©Kathleen Cohen | berh5594,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=325
image_0325,berh5670.png,Warfare: World War II,Wehrmacht Afrika Korps uniform.,20th c German Military Textiles,GERMAN Anonymous |Wehrmacht Afrika Korps uniform. | 1941 | German | Military | Â©Kathleen Cohen | berh5670,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=326
image_0326,berh5517.png,Warfare: World War II,WWI Recruiting Poster: I Want You For U.S. Army.,20th c American Military Graphic Design,FLAGG James Montgomery | WWI Recruiting Poster: I Want You For U.S. Army. | 1917 | American | Military | Â©Kathleen Cohen | berh5517,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=327
image_0327,berh5518.png,Warfare: World War II,"WWI Recruiting Poster: Join The Navy, The Service For Fighting Men.",20th c American Military Graphic Design,"""BABCOCK Richard Fayerweather | WWI Recruiting Poster: Join The Navy, The Service For Fighting Men. | 1917 | American | Military | Â©Kathleen Cohen | berh5518""",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=328
image_0328,berh5587.png,Warfare: World War II,"Torch-lit procession through the Brandenburg Gate, 30 January 1933.",20th c German Nazi Document,"""NAZI Anonymous |Torch-lit procession through the Brandenburg Gate, 30 January 1933. | 1933 | German | Nazi | Â©Kathleen Cohen | berh5587""",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=329
image_0329,wash1571.png,Warfare: World War II,Above and Beyond the Call of Duty.' Dorie Miller (1919-1943),20th c American Social Realist Graphic Design,MILLER David Stone (1913-1992) | Above and Beyond the Call of Duty.' Dorie Miller (1919-1943) | 1943 | American | Social Realist | Â©Kathleen Cohen | wash1571,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=330
image_0330,wash1573.png,Warfare: World War II,I Want You FDR (Franklin Delano Roosevelt (1882-1945),20th c American Popular Culture Graphic Design,FLAGG James Montgomery (1877-1960) | I Want You FDR (Franklin Delano Roosevelt (1882-1945) | 1944 | American | Popular Culture | Â©Kathleen Cohen | wash1573,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=331
image_0331,wash1570.png,Warfare: World War II,Smash all Records. General James Doolittle (1896-1993) & James Haizlip (1896-198,20th c American Popular Culture Graphic Design,BUEHLER (act 1930S) | Smash all Records. General James Doolittle (1896-1993) & James Haizlip (1896-1983) | 1932 | American | Popular Culture | Â©Kathleen Cohen | wash1570,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=332
image_0332,wash1572.png,Warfare: World War II,Victory Begins at Home. Admiral William F. Halsy Jr. (1882-1959).,20th c American Popular Culture Graphic Design,US NAVY | Victory Begins at Home. Admiral William F. Halsy Jr. (1882-1959). | c. 1940 | American | Popular Culture | Â©Kathleen Cohen | wash1572,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=28,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=333
